"","Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"6053","HHS Region 8","1 wk ahead","Bin","percent","1.8","1.9",NA
"6054","HHS Region 8","1 wk ahead","Bin","percent","1.9","2",NA
"6055","HHS Region 8","1 wk ahead","Bin","percent","2","2.1",NA
"6056","HHS Region 8","1 wk ahead","Bin","percent","2.1","2.2",NA
"6057","HHS Region 8","1 wk ahead","Bin","percent","2.2","2.3",NA
"6058","HHS Region 8","1 wk ahead","Bin","percent","2.3","2.4",NA
"6059","HHS Region 8","1 wk ahead","Bin","percent","2.4","2.5",NA
"6060","HHS Region 8","1 wk ahead","Bin","percent","2.5","2.6",NA
"6061","HHS Region 8","1 wk ahead","Bin","percent","2.6","2.7",NA
"6062","HHS Region 8","1 wk ahead","Bin","percent","2.7","2.8",NA
"6063","HHS Region 8","1 wk ahead","Bin","percent","2.8","2.9",NA
"6064","HHS Region 8","1 wk ahead","Bin","percent","2.9","3",NA
"6065","HHS Region 8","1 wk ahead","Bin","percent","3","3.1",NA
"6066","HHS Region 8","1 wk ahead","Bin","percent","3.1","3.2",NA
"6067","HHS Region 8","1 wk ahead","Bin","percent","3.2","3.3",NA
"6068","HHS Region 8","1 wk ahead","Bin","percent","3.3","3.4",NA
"6069","HHS Region 8","1 wk ahead","Bin","percent","3.4","3.5",NA
"6070","HHS Region 8","1 wk ahead","Bin","percent","3.5","3.6",NA
"6071","HHS Region 8","1 wk ahead","Bin","percent","3.6","3.7",NA
"6072","HHS Region 8","1 wk ahead","Bin","percent","3.7","3.8",NA
"6073","HHS Region 8","1 wk ahead","Bin","percent","3.8","3.9",NA
"6074","HHS Region 8","1 wk ahead","Bin","percent","3.9","4",NA
"6075","HHS Region 8","1 wk ahead","Bin","percent","4","4.1",NA
"6076","HHS Region 8","1 wk ahead","Bin","percent","4.1","4.2",NA
"6077","HHS Region 8","1 wk ahead","Bin","percent","4.2","4.3",NA
"6078","HHS Region 8","1 wk ahead","Bin","percent","4.3","4.4",NA
"6079","HHS Region 8","1 wk ahead","Bin","percent","4.4","4.5",NA
"6080","HHS Region 8","1 wk ahead","Bin","percent","4.5","4.6",NA
"6081","HHS Region 8","1 wk ahead","Bin","percent","4.6","4.7",NA
"6082","HHS Region 8","1 wk ahead","Bin","percent","4.7","4.8",NA
"6083","HHS Region 8","1 wk ahead","Bin","percent","4.8","4.9",NA
"6084","HHS Region 8","1 wk ahead","Bin","percent","4.9","5",NA
"6085","HHS Region 8","1 wk ahead","Bin","percent","5","5.1",NA
"6086","HHS Region 8","1 wk ahead","Bin","percent","5.1","5.2",NA
"6087","HHS Region 8","1 wk ahead","Bin","percent","5.2","5.3",NA
"6088","HHS Region 8","1 wk ahead","Bin","percent","5.3","5.4",NA
"6089","HHS Region 8","1 wk ahead","Bin","percent","5.4","5.5",NA
"6090","HHS Region 8","1 wk ahead","Bin","percent","5.5","5.6",NA
"6091","HHS Region 8","1 wk ahead","Bin","percent","5.6","5.7",NA
"6092","HHS Region 8","1 wk ahead","Bin","percent","5.7","5.8",NA
"6093","HHS Region 8","1 wk ahead","Bin","percent","5.8","5.9",NA
"6094","HHS Region 8","1 wk ahead","Bin","percent","5.9","6",NA
"6095","HHS Region 8","1 wk ahead","Bin","percent","6","6.1",NA
"6096","HHS Region 8","1 wk ahead","Bin","percent","6.1","6.2",NA
"6097","HHS Region 8","1 wk ahead","Bin","percent","6.2","6.3",NA
"6098","HHS Region 8","1 wk ahead","Bin","percent","6.3","6.4",NA
"6099","HHS Region 8","1 wk ahead","Bin","percent","6.4","6.5",NA
"6100","HHS Region 8","1 wk ahead","Bin","percent","6.5","6.6",NA
"6101","HHS Region 8","1 wk ahead","Bin","percent","6.6","6.7",NA
"6102","HHS Region 8","1 wk ahead","Bin","percent","6.7","6.8",NA
"6103","HHS Region 8","1 wk ahead","Bin","percent","6.8","6.9",NA
"6104","HHS Region 8","1 wk ahead","Bin","percent","6.9","7",NA
"6105","HHS Region 8","1 wk ahead","Bin","percent","7","7.1",NA
"6106","HHS Region 8","1 wk ahead","Bin","percent","7.1","7.2",NA
"6107","HHS Region 8","1 wk ahead","Bin","percent","7.2","7.3",NA
"6108","HHS Region 8","1 wk ahead","Bin","percent","7.3","7.4",NA
"6109","HHS Region 8","1 wk ahead","Bin","percent","7.4","7.5",NA
"6110","HHS Region 8","1 wk ahead","Bin","percent","7.5","7.6",NA
"6111","HHS Region 8","1 wk ahead","Bin","percent","7.6","7.7",NA
"6112","HHS Region 8","1 wk ahead","Bin","percent","7.7","7.8",NA
"6113","HHS Region 8","1 wk ahead","Bin","percent","7.8","7.9",NA
"6114","HHS Region 8","1 wk ahead","Bin","percent","7.9","8",NA
"6115","HHS Region 8","1 wk ahead","Bin","percent","8","8.1",NA
"6116","HHS Region 8","1 wk ahead","Bin","percent","8.1","8.2",NA
"6117","HHS Region 8","1 wk ahead","Bin","percent","8.2","8.3",NA
"6118","HHS Region 8","1 wk ahead","Bin","percent","8.3","8.4",NA
"6119","HHS Region 8","1 wk ahead","Bin","percent","8.4","8.5",NA
"6120","HHS Region 8","1 wk ahead","Bin","percent","8.5","8.6",NA
"6121","HHS Region 8","1 wk ahead","Bin","percent","8.6","8.7",NA
"6122","HHS Region 8","1 wk ahead","Bin","percent","8.7","8.8",NA
"6123","HHS Region 8","1 wk ahead","Bin","percent","8.8","8.9",NA
"6124","HHS Region 8","1 wk ahead","Bin","percent","8.9","9",NA
"6125","HHS Region 8","1 wk ahead","Bin","percent","9","9.1",NA
"6126","HHS Region 8","1 wk ahead","Bin","percent","9.1","9.2",NA
"6127","HHS Region 8","1 wk ahead","Bin","percent","9.2","9.3",NA
"6128","HHS Region 8","1 wk ahead","Bin","percent","9.3","9.4",NA
"6129","HHS Region 8","1 wk ahead","Bin","percent","9.4","9.5",NA
"6130","HHS Region 8","1 wk ahead","Bin","percent","9.5","9.6",NA
"6131","HHS Region 8","1 wk ahead","Bin","percent","9.6","9.7",NA
"6132","HHS Region 8","1 wk ahead","Bin","percent","9.7","9.8",NA
"6133","HHS Region 8","1 wk ahead","Bin","percent","9.8","9.9",NA
"6134","HHS Region 8","1 wk ahead","Bin","percent","9.9","10",NA
"6135","HHS Region 8","1 wk ahead","Bin","percent","10","10.1",NA
"6136","HHS Region 8","1 wk ahead","Bin","percent","10.1","10.2",NA
"6137","HHS Region 8","1 wk ahead","Bin","percent","10.2","10.3",NA
"6138","HHS Region 8","1 wk ahead","Bin","percent","10.3","10.4",NA
"6139","HHS Region 8","1 wk ahead","Bin","percent","10.4","10.5",NA
"6140","HHS Region 8","1 wk ahead","Bin","percent","10.5","10.6",NA
"6141","HHS Region 8","1 wk ahead","Bin","percent","10.6","10.7",NA
"6142","HHS Region 8","1 wk ahead","Bin","percent","10.7","10.8",NA
"6143","HHS Region 8","1 wk ahead","Bin","percent","10.8","10.9",NA
"6144","HHS Region 8","1 wk ahead","Bin","percent","10.9","11",NA
"6145","HHS Region 8","1 wk ahead","Bin","percent","11","11.1",NA
"6146","HHS Region 8","1 wk ahead","Bin","percent","11.1","11.2",NA
"6147","HHS Region 8","1 wk ahead","Bin","percent","11.2","11.3",NA
"6148","HHS Region 8","1 wk ahead","Bin","percent","11.3","11.4",NA
"6149","HHS Region 8","1 wk ahead","Bin","percent","11.4","11.5",NA
"6150","HHS Region 8","1 wk ahead","Bin","percent","11.5","11.6",NA
"6151","HHS Region 8","1 wk ahead","Bin","percent","11.6","11.7",NA
"6152","HHS Region 8","1 wk ahead","Bin","percent","11.7","11.8",NA
"6153","HHS Region 8","1 wk ahead","Bin","percent","11.8","11.9",NA
"6154","HHS Region 8","1 wk ahead","Bin","percent","11.9","12",NA
"6155","HHS Region 8","1 wk ahead","Bin","percent","12","12.1",NA
"6156","HHS Region 8","1 wk ahead","Bin","percent","12.1","12.2",NA
"6157","HHS Region 8","1 wk ahead","Bin","percent","12.2","12.3",NA
"6158","HHS Region 8","1 wk ahead","Bin","percent","12.3","12.4",NA
"6159","HHS Region 8","1 wk ahead","Bin","percent","12.4","12.5",NA
"6160","HHS Region 8","1 wk ahead","Bin","percent","12.5","12.6",NA
"6161","HHS Region 8","1 wk ahead","Bin","percent","12.6","12.7",NA
"6162","HHS Region 8","1 wk ahead","Bin","percent","12.7","12.8",NA
"6163","HHS Region 8","1 wk ahead","Bin","percent","12.8","12.9",NA
"6164","HHS Region 8","1 wk ahead","Bin","percent","12.9","13",NA
"6165","HHS Region 8","1 wk ahead","Bin","percent","13","100",NA
"6166","HHS Region 8","2 wk ahead","Point","percent",NA,NA,NA
"6167","HHS Region 8","2 wk ahead","Bin","percent","0","0.1",NA
"6168","HHS Region 8","2 wk ahead","Bin","percent","0.1","0.2",NA
"6169","HHS Region 8","2 wk ahead","Bin","percent","0.2","0.3",NA
"6170","HHS Region 8","2 wk ahead","Bin","percent","0.3","0.4",NA
"6171","HHS Region 8","2 wk ahead","Bin","percent","0.4","0.5",NA
"6172","HHS Region 8","2 wk ahead","Bin","percent","0.5","0.6",NA
"6173","HHS Region 8","2 wk ahead","Bin","percent","0.6","0.7",NA
"6174","HHS Region 8","2 wk ahead","Bin","percent","0.7","0.8",NA
"6175","HHS Region 8","2 wk ahead","Bin","percent","0.8","0.9",NA
"6176","HHS Region 8","2 wk ahead","Bin","percent","0.9","1",NA
"6177","HHS Region 8","2 wk ahead","Bin","percent","1","1.1",NA
"6178","HHS Region 8","2 wk ahead","Bin","percent","1.1","1.2",NA
"6179","HHS Region 8","2 wk ahead","Bin","percent","1.2","1.3",NA
"6180","HHS Region 8","2 wk ahead","Bin","percent","1.3","1.4",NA
"6181","HHS Region 8","2 wk ahead","Bin","percent","1.4","1.5",NA
"6182","HHS Region 8","2 wk ahead","Bin","percent","1.5","1.6",NA
"6183","HHS Region 8","2 wk ahead","Bin","percent","1.6","1.7",NA
"6184","HHS Region 8","2 wk ahead","Bin","percent","1.7","1.8",NA
"6185","HHS Region 8","2 wk ahead","Bin","percent","1.8","1.9",NA
"6186","HHS Region 8","2 wk ahead","Bin","percent","1.9","2",NA
"6187","HHS Region 8","2 wk ahead","Bin","percent","2","2.1",NA
"6188","HHS Region 8","2 wk ahead","Bin","percent","2.1","2.2",NA
"6189","HHS Region 8","2 wk ahead","Bin","percent","2.2","2.3",NA
"6190","HHS Region 8","2 wk ahead","Bin","percent","2.3","2.4",NA
"6191","HHS Region 8","2 wk ahead","Bin","percent","2.4","2.5",NA
"6192","HHS Region 8","2 wk ahead","Bin","percent","2.5","2.6",NA
"6193","HHS Region 8","2 wk ahead","Bin","percent","2.6","2.7",NA
"6194","HHS Region 8","2 wk ahead","Bin","percent","2.7","2.8",NA
"6195","HHS Region 8","2 wk ahead","Bin","percent","2.8","2.9",NA
"6196","HHS Region 8","2 wk ahead","Bin","percent","2.9","3",NA
"6197","HHS Region 8","2 wk ahead","Bin","percent","3","3.1",NA
"6198","HHS Region 8","2 wk ahead","Bin","percent","3.1","3.2",NA
"6199","HHS Region 8","2 wk ahead","Bin","percent","3.2","3.3",NA
"6200","HHS Region 8","2 wk ahead","Bin","percent","3.3","3.4",NA
"6201","HHS Region 8","2 wk ahead","Bin","percent","3.4","3.5",NA
"6202","HHS Region 8","2 wk ahead","Bin","percent","3.5","3.6",NA
"6203","HHS Region 8","2 wk ahead","Bin","percent","3.6","3.7",NA
"6204","HHS Region 8","2 wk ahead","Bin","percent","3.7","3.8",NA
"6205","HHS Region 8","2 wk ahead","Bin","percent","3.8","3.9",NA
"6206","HHS Region 8","2 wk ahead","Bin","percent","3.9","4",NA
"6207","HHS Region 8","2 wk ahead","Bin","percent","4","4.1",NA
"6208","HHS Region 8","2 wk ahead","Bin","percent","4.1","4.2",NA
"6209","HHS Region 8","2 wk ahead","Bin","percent","4.2","4.3",NA
"6210","HHS Region 8","2 wk ahead","Bin","percent","4.3","4.4",NA
"6211","HHS Region 8","2 wk ahead","Bin","percent","4.4","4.5",NA
"6212","HHS Region 8","2 wk ahead","Bin","percent","4.5","4.6",NA
"6213","HHS Region 8","2 wk ahead","Bin","percent","4.6","4.7",NA
"6214","HHS Region 8","2 wk ahead","Bin","percent","4.7","4.8",NA
"6215","HHS Region 8","2 wk ahead","Bin","percent","4.8","4.9",NA
"6216","HHS Region 8","2 wk ahead","Bin","percent","4.9","5",NA
"6217","HHS Region 8","2 wk ahead","Bin","percent","5","5.1",NA
"6218","HHS Region 8","2 wk ahead","Bin","percent","5.1","5.2",NA
"6219","HHS Region 8","2 wk ahead","Bin","percent","5.2","5.3",NA
"6220","HHS Region 8","2 wk ahead","Bin","percent","5.3","5.4",NA
"6221","HHS Region 8","2 wk ahead","Bin","percent","5.4","5.5",NA
"6222","HHS Region 8","2 wk ahead","Bin","percent","5.5","5.6",NA
"6223","HHS Region 8","2 wk ahead","Bin","percent","5.6","5.7",NA
"6224","HHS Region 8","2 wk ahead","Bin","percent","5.7","5.8",NA
"6225","HHS Region 8","2 wk ahead","Bin","percent","5.8","5.9",NA
"6226","HHS Region 8","2 wk ahead","Bin","percent","5.9","6",NA
"6227","HHS Region 8","2 wk ahead","Bin","percent","6","6.1",NA
"6228","HHS Region 8","2 wk ahead","Bin","percent","6.1","6.2",NA
"6229","HHS Region 8","2 wk ahead","Bin","percent","6.2","6.3",NA
"6230","HHS Region 8","2 wk ahead","Bin","percent","6.3","6.4",NA
"6231","HHS Region 8","2 wk ahead","Bin","percent","6.4","6.5",NA
"6232","HHS Region 8","2 wk ahead","Bin","percent","6.5","6.6",NA
"6233","HHS Region 8","2 wk ahead","Bin","percent","6.6","6.7",NA
"6234","HHS Region 8","2 wk ahead","Bin","percent","6.7","6.8",NA
"6235","HHS Region 8","2 wk ahead","Bin","percent","6.8","6.9",NA
"6236","HHS Region 8","2 wk ahead","Bin","percent","6.9","7",NA
"6237","HHS Region 8","2 wk ahead","Bin","percent","7","7.1",NA
"6238","HHS Region 8","2 wk ahead","Bin","percent","7.1","7.2",NA
"6239","HHS Region 8","2 wk ahead","Bin","percent","7.2","7.3",NA
"6240","HHS Region 8","2 wk ahead","Bin","percent","7.3","7.4",NA
"6241","HHS Region 8","2 wk ahead","Bin","percent","7.4","7.5",NA
"6242","HHS Region 8","2 wk ahead","Bin","percent","7.5","7.6",NA
"6243","HHS Region 8","2 wk ahead","Bin","percent","7.6","7.7",NA
"6244","HHS Region 8","2 wk ahead","Bin","percent","7.7","7.8",NA
"6245","HHS Region 8","2 wk ahead","Bin","percent","7.8","7.9",NA
"6246","HHS Region 8","2 wk ahead","Bin","percent","7.9","8",NA
"6247","HHS Region 8","2 wk ahead","Bin","percent","8","8.1",NA
"6248","HHS Region 8","2 wk ahead","Bin","percent","8.1","8.2",NA
"6249","HHS Region 8","2 wk ahead","Bin","percent","8.2","8.3",NA
"6250","HHS Region 8","2 wk ahead","Bin","percent","8.3","8.4",NA
"6251","HHS Region 8","2 wk ahead","Bin","percent","8.4","8.5",NA
"6252","HHS Region 8","2 wk ahead","Bin","percent","8.5","8.6",NA
"6253","HHS Region 8","2 wk ahead","Bin","percent","8.6","8.7",NA
"6254","HHS Region 8","2 wk ahead","Bin","percent","8.7","8.8",NA
"6255","HHS Region 8","2 wk ahead","Bin","percent","8.8","8.9",NA
"6256","HHS Region 8","2 wk ahead","Bin","percent","8.9","9",NA
"6257","HHS Region 8","2 wk ahead","Bin","percent","9","9.1",NA
"6258","HHS Region 8","2 wk ahead","Bin","percent","9.1","9.2",NA
"6259","HHS Region 8","2 wk ahead","Bin","percent","9.2","9.3",NA
"6260","HHS Region 8","2 wk ahead","Bin","percent","9.3","9.4",NA
"6261","HHS Region 8","2 wk ahead","Bin","percent","9.4","9.5",NA
"6262","HHS Region 8","2 wk ahead","Bin","percent","9.5","9.6",NA
"6263","HHS Region 8","2 wk ahead","Bin","percent","9.6","9.7",NA
"6264","HHS Region 8","2 wk ahead","Bin","percent","9.7","9.8",NA
"6265","HHS Region 8","2 wk ahead","Bin","percent","9.8","9.9",NA
"6266","HHS Region 8","2 wk ahead","Bin","percent","9.9","10",NA
"6267","HHS Region 8","2 wk ahead","Bin","percent","10","10.1",NA
"6268","HHS Region 8","2 wk ahead","Bin","percent","10.1","10.2",NA
"6269","HHS Region 8","2 wk ahead","Bin","percent","10.2","10.3",NA
"6270","HHS Region 8","2 wk ahead","Bin","percent","10.3","10.4",NA
"6271","HHS Region 8","2 wk ahead","Bin","percent","10.4","10.5",NA
"6272","HHS Region 8","2 wk ahead","Bin","percent","10.5","10.6",NA
"6273","HHS Region 8","2 wk ahead","Bin","percent","10.6","10.7",NA
"6274","HHS Region 8","2 wk ahead","Bin","percent","10.7","10.8",NA
"6275","HHS Region 8","2 wk ahead","Bin","percent","10.8","10.9",NA
"6276","HHS Region 8","2 wk ahead","Bin","percent","10.9","11",NA
"6277","HHS Region 8","2 wk ahead","Bin","percent","11","11.1",NA
"6278","HHS Region 8","2 wk ahead","Bin","percent","11.1","11.2",NA
"6279","HHS Region 8","2 wk ahead","Bin","percent","11.2","11.3",NA
"6280","HHS Region 8","2 wk ahead","Bin","percent","11.3","11.4",NA
"6281","HHS Region 8","2 wk ahead","Bin","percent","11.4","11.5",NA
"6282","HHS Region 8","2 wk ahead","Bin","percent","11.5","11.6",NA
"6283","HHS Region 8","2 wk ahead","Bin","percent","11.6","11.7",NA
"6284","HHS Region 8","2 wk ahead","Bin","percent","11.7","11.8",NA
"6285","HHS Region 8","2 wk ahead","Bin","percent","11.8","11.9",NA
"6286","HHS Region 8","2 wk ahead","Bin","percent","11.9","12",NA
"6287","HHS Region 8","2 wk ahead","Bin","percent","12","12.1",NA
"6288","HHS Region 8","2 wk ahead","Bin","percent","12.1","12.2",NA
"6289","HHS Region 8","2 wk ahead","Bin","percent","12.2","12.3",NA
"6290","HHS Region 8","2 wk ahead","Bin","percent","12.3","12.4",NA
"6291","HHS Region 8","2 wk ahead","Bin","percent","12.4","12.5",NA
"6292","HHS Region 8","2 wk ahead","Bin","percent","12.5","12.6",NA
"6293","HHS Region 8","2 wk ahead","Bin","percent","12.6","12.7",NA
"6294","HHS Region 8","2 wk ahead","Bin","percent","12.7","12.8",NA
"6295","HHS Region 8","2 wk ahead","Bin","percent","12.8","12.9",NA
"6296","HHS Region 8","2 wk ahead","Bin","percent","12.9","13",NA
"6297","HHS Region 8","2 wk ahead","Bin","percent","13","100",NA
"6298","HHS Region 8","3 wk ahead","Point","percent",NA,NA,NA
"6299","HHS Region 8","3 wk ahead","Bin","percent","0","0.1",NA
"6300","HHS Region 8","3 wk ahead","Bin","percent","0.1","0.2",NA
"6301","HHS Region 8","3 wk ahead","Bin","percent","0.2","0.3",NA
"6302","HHS Region 8","3 wk ahead","Bin","percent","0.3","0.4",NA
"6303","HHS Region 8","3 wk ahead","Bin","percent","0.4","0.5",NA
"6304","HHS Region 8","3 wk ahead","Bin","percent","0.5","0.6",NA
"6305","HHS Region 8","3 wk ahead","Bin","percent","0.6","0.7",NA
"6306","HHS Region 8","3 wk ahead","Bin","percent","0.7","0.8",NA
"6307","HHS Region 8","3 wk ahead","Bin","percent","0.8","0.9",NA
"6308","HHS Region 8","3 wk ahead","Bin","percent","0.9","1",NA
"6309","HHS Region 8","3 wk ahead","Bin","percent","1","1.1",NA
"6310","HHS Region 8","3 wk ahead","Bin","percent","1.1","1.2",NA
"6311","HHS Region 8","3 wk ahead","Bin","percent","1.2","1.3",NA
"6312","HHS Region 8","3 wk ahead","Bin","percent","1.3","1.4",NA
"6313","HHS Region 8","3 wk ahead","Bin","percent","1.4","1.5",NA
"6314","HHS Region 8","3 wk ahead","Bin","percent","1.5","1.6",NA
"6315","HHS Region 8","3 wk ahead","Bin","percent","1.6","1.7",NA
"6316","HHS Region 8","3 wk ahead","Bin","percent","1.7","1.8",NA
"6317","HHS Region 8","3 wk ahead","Bin","percent","1.8","1.9",NA
"6318","HHS Region 8","3 wk ahead","Bin","percent","1.9","2",NA
"6319","HHS Region 8","3 wk ahead","Bin","percent","2","2.1",NA
"6320","HHS Region 8","3 wk ahead","Bin","percent","2.1","2.2",NA
"6321","HHS Region 8","3 wk ahead","Bin","percent","2.2","2.3",NA
"6322","HHS Region 8","3 wk ahead","Bin","percent","2.3","2.4",NA
"6323","HHS Region 8","3 wk ahead","Bin","percent","2.4","2.5",NA
"6324","HHS Region 8","3 wk ahead","Bin","percent","2.5","2.6",NA
"6325","HHS Region 8","3 wk ahead","Bin","percent","2.6","2.7",NA
"6326","HHS Region 8","3 wk ahead","Bin","percent","2.7","2.8",NA
"6327","HHS Region 8","3 wk ahead","Bin","percent","2.8","2.9",NA
